Condition,CodeType,DxCodeLocation,DxCode,,,,,,
RAOA,ICD10DX,ANY,M08.031,,,,,,
RAOA,ICD10DX,ANY,M08.032,,,,,,
RAOA,ICD10DX,ANY,M08.039,,,,,,
RAOA,ICD10DX,ANY,M08.041,,,,,,
RAOA,ICD10DX,ANY,M08.042,,,,,,
RAOA,ICD10DX,ANY,M08.049,,,,,,
RAOA,ICD10DX,ANY,M08.051,,,,,,
RAOA,ICD10DX,ANY,M08.052,,,,,,
RAOA,ICD10DX,ANY,M08.059,,,,,,
RAOA,ICD10DX,ANY,M08.061,,,,,,
RAOA,ICD10DX,ANY,M08.062,,,,,,
RAOA,ICD10DX,ANY,M08.069,,,,,,
RAOA,ICD10DX,ANY,M08.071,,,,,,
RAOA,ICD10DX,ANY,M08.072,,,,,,
RAOA,ICD10DX,ANY,M08.079,,,,,,
RAOA,ICD10DX,ANY,M08.08,,,,,,
RAOA,ICD10DX,ANY,M08.09,,,,,,
RAOA,ICD10DX,ANY,M08.0A,,,,,,
RAOA,ICD10DX,ANY,M08.1,,,,,,
RAOA,ICD10DX,ANY,M08.20,,,,,,
RAOA,ICD10DX,ANY,M08.211,,,,,,
RAOA,ICD10DX,ANY,M08.212,,,,,,
RAOA,ICD10DX,ANY,M08.219,,,,,,
RAOA,ICD10DX,ANY,M08.221,,,,,,
RAOA,ICD10DX,ANY,M08.222,,,,,,
RAOA,ICD10DX,ANY,M08.229,,,,,,
RAOA,ICD10DX,ANY,M08.231,,,,,,
RAOA,ICD10DX,ANY,M08.232,,,,,,
RAOA,ICD10DX,ANY,M08.239,,,,,,
RAOA,ICD10DX,ANY,M08.241,,,,,,
RAOA,ICD10DX,ANY,M08.242,,,,,,
RAOA,ICD10DX,ANY,M08.249,,,,,,
RAOA,ICD10DX,ANY,M08.251,,,,,,
RAOA,ICD10DX,ANY,M08.252,,,,,,
RAOA,ICD10DX,ANY,M08.259,,,,,,
RAOA,ICD10DX,ANY,M08.261,,,,,,
RAOA,ICD10DX,ANY,M08.262,,,,,,
RAOA,ICD10DX,ANY,M08.269,,,,,,
RAOA,ICD10DX,ANY,M08.271,,,,,,
RAOA,ICD10DX,ANY,M08.272,,,,,,
RAOA,ICD10DX,ANY,M08.279,,,,,,
RAOA,ICD10DX,ANY,M08.28,,,,,,
RAOA,ICD10DX,ANY,M08.29,,,,,,
RAOA,ICD10DX,ANY,M08.2A,,,,,,
RAOA,ICD10DX,ANY,M08.3,,,,,,
RAOA,ICD10DX,ANY,M08.40,,,,,,
RAOA,ICD10DX,ANY,M08.411,,,,,,
RAOA,ICD10DX,ANY,M08.412,,,,,,
RAOA,ICD10DX,ANY,M08.419,,,,,,
RAOA,ICD10DX,ANY,M08.421,,,,,,
RAOA,ICD10DX,ANY,M08.422,,,,,,
RAOA,ICD10DX,ANY,M08.429,,,,,,
RAOA,ICD10DX,ANY,M08.431,,,,,,
RAOA,ICD10DX,ANY,M08.432,,,,,,
RAOA,ICD10DX,ANY,M08.439,,,,,,
RAOA,ICD10DX,ANY,M08.441,,,,,,
RAOA,ICD10DX,ANY,M08.442,,,,,,
RAOA,ICD10DX,ANY,M08.449,,,,,,
RAOA,ICD10DX,ANY,M08.451,,,,,,
RAOA,ICD10DX,ANY,M08.452,,,,,,
RAOA,ICD10DX,ANY,M08.459,,,,,,
RAOA,ICD10DX,ANY,M08.461,,,,,,
RAOA,ICD10DX,ANY,M08.462,,,,,,
RAOA,ICD10DX,ANY,M08.469,,,,,,
RAOA,ICD10DX,ANY,M08.471,,,,,,
RAOA,ICD10DX,ANY,M08.472,,,,,,
RAOA,ICD10DX,ANY,M08.479,,,,,,
RAOA,ICD10DX,ANY,M08.48,,,,,,
RAOA,ICD10DX,ANY,M08.4A,,,,,,
RAOA,ICD10DX,ANY,M08.80,,,,,,
RAOA,ICD10DX,ANY,M08.811,,,,,,
RAOA,ICD10DX,ANY,M08.812,,,,,,
RAOA,ICD10DX,ANY,M08.819,,,,,,
RAOA,ICD10DX,ANY,M08.821,,,,,,
RAOA,ICD10DX,ANY,M08.822,,,,,,
RAOA,ICD10DX,ANY,M08.829,,,,,,
RAOA,ICD10DX,ANY,M08.831,,,,,,
RAOA,ICD10DX,ANY,M08.832,,,,,,
RAOA,ICD10DX,ANY,M08.839,,,,,,
RAOA,ICD10DX,ANY,M08.841,,,,,,
RAOA,ICD10DX,ANY,M08.842,,,,,,
RAOA,ICD10DX,ANY,M08.849,,,,,,
RAOA,ICD10DX,ANY,M08.851,,,,,,
RAOA,ICD10DX,ANY,M08.852,,,,,,
RAOA,ICD10DX,ANY,M08.859,,,,,,
RAOA,ICD10DX,ANY,M08.861,,,,,,
RAOA,ICD10DX,ANY,M08.862,,,,,,
RAOA,ICD10DX,ANY,M08.869,,,,,,
RAOA,ICD10DX,ANY,M08.871,,,,,,
RAOA,ICD10DX,ANY,M08.872,,,,,,
RAOA,ICD10DX,ANY,M08.879,,,,,,
RAOA,ICD10DX,ANY,M08.88,,,,,,
RAOA,ICD10DX,ANY,M08.89,,,,,,
RAOA,ICD10DX,ANY,M08.90,,,,,,
RAOA,ICD10DX,ANY,M08.911,,,,,,
RAOA,ICD10DX,ANY,M08.912,,,,,,
RAOA,ICD10DX,ANY,M08.919,,,,,,
RAOA,ICD10DX,ANY,M08.921,,,,,,
RAOA,ICD10DX,ANY,M08.922,,,,,,
RAOA,ICD10DX,ANY,M08.929,,,,,,
RAOA,ICD10DX,ANY,M08.931,,,,,,
RAOA,ICD10DX,ANY,M08.932,,,,,,
RAOA,ICD10DX,ANY,M08.939,,,,,,
RAOA,ICD10DX,ANY,M08.941,,,,,,
RAOA,ICD10DX,ANY,M08.942,,,,,,
RAOA,ICD10DX,ANY,M08.949,,,,,,
RAOA,ICD10DX,ANY,M08.951,,,,,,
RAOA,ICD10DX,ANY,M08.952,,,,,,
RAOA,ICD10DX,ANY,M08.959,,,,,,
RAOA,ICD10DX,ANY,M08.961,,,,,,
RAOA,ICD10DX,ANY,M08.962,,,,,,
RAOA,ICD10DX,ANY,M08.969,,,,,,
RAOA,ICD10DX,ANY,M08.971,,,,,,
RAOA,ICD10DX,ANY,M08.972,,,,,,
RAOA,ICD10DX,ANY,M08.979,,,,,,
RAOA,ICD10DX,ANY,M08.98,,,,,,
RAOA,ICD10DX,ANY,M08.99,,,,,,
RAOA,ICD10DX,ANY,M08.9A,,,,,,
RAOA,ICD10DX,ANY,M15.0,,,,,,
RAOA,ICD10DX,ANY,M15.1,,,,,,
RAOA,ICD10DX,ANY,M15.2,,,,,,
RAOA,ICD10DX,ANY,M15.3,,,,,,
RAOA,ICD10DX,ANY,M15.4,,,,,,
RAOA,ICD10DX,ANY,M15.8,,,,,,
RAOA,ICD10DX,ANY,M15.9,,,,,,
RAOA,ICD10DX,ANY,M16.0,,,,,,
RAOA,ICD10DX,ANY,M16.10,,,,,,
RAOA,ICD10DX,ANY,M16.11,,,,,,
RAOA,ICD10DX,ANY,M16.12,,,,,,
RAOA,ICD10DX,ANY,M16.2,,,,,,
RAOA,ICD10DX,ANY,M16.30,,,,,,
RAOA,ICD10DX,ANY,M16.31,,,,,,
RAOA,ICD10DX,ANY,M16.32,,,,,,
RAOA,ICD10DX,ANY,M16.4,,,,,,
RAOA,ICD10DX,ANY,M16.50,,,,,,
RAOA,ICD10DX,ANY,M16.51,,,,,,
RAOA,ICD10DX,ANY,M16.52,,,,,,
RAOA,ICD10DX,ANY,M16.6,,,,,,
RAOA,ICD10DX,ANY,M16.7,,,,,,
RAOA,ICD10DX,ANY,M16.9,,,,,,
RAOA,ICD10DX,ANY,M17.0,,,,,,
RAOA,ICD10DX,ANY,M17.10,,,,,,
RAOA,ICD10DX,ANY,M17.11,,,,,,
RAOA,ICD10DX,ANY,M17.12,,,,,,
RAOA,ICD10DX,ANY,M17.2,,,,,,
RAOA,ICD10DX,ANY,M17.30,,,,,,
RAOA,ICD10DX,ANY,M17.31,,,,,,
RAOA,ICD10DX,ANY,M17.32,,,,,,
RAOA,ICD10DX,ANY,M17.4,,,,,,
RAOA,ICD10DX,ANY,M17.5,,,,,,
RAOA,ICD10DX,ANY,M17.9,,,,,,
RAOA,ICD10DX,ANY,M18.0,,,,,,
RAOA,ICD10DX,ANY,M18.10,,,,,,
RAOA,ICD10DX,ANY,M18.11,,,,,,
RAOA,ICD10DX,ANY,M18.12,,,,,,
RAOA,ICD10DX,ANY,M18.2,,,,,,
RAOA,ICD10DX,ANY,M18.30,,,,,,
RAOA,ICD10DX,ANY,M18.31,,,,,,
RAOA,ICD10DX,ANY,M18.32,,,,,,
RAOA,ICD10DX,ANY,M18.4,,,,,,
RAOA,ICD10DX,ANY,M18.50,,,,,,
RAOA,ICD10DX,ANY,M18.51,,,,,,
RAOA,ICD10DX,ANY,M18.52,,,,,,
RAOA,ICD10DX,ANY,M18.9,,,,,,
RAOA,ICD10DX,ANY,M19.011,,,,,,
RAOA,ICD10DX,ANY,M19.012,,,,,,
RAOA,ICD10DX,ANY,M19.019,,,,,,
RAOA,ICD10DX,ANY,M19.021,,,,,,
RAOA,ICD10DX,ANY,M19.022,,,,,,
RAOA,ICD10DX,ANY,M19.029,,,,,,
RAOA,ICD10DX,ANY,M19.031,,,,,,
RAOA,ICD10DX,ANY,M19.032,,,,,,
RAOA,ICD10DX,ANY,M19.039,,,,,,
RAOA,ICD10DX,ANY,M19.041,,,,,,
RAOA,ICD10DX,ANY,M19.042,,,,,,
RAOA,ICD10DX,ANY,M19.049,,,,,,
RAOA,ICD10DX,ANY,M19.071,,,,,,
RAOA,ICD10DX,ANY,M19.072,,,,,,
RAOA,ICD10DX,ANY,M19.079,,,,,,
RAOA,ICD10DX,ANY,M19.09,,,,,,
RAOA,ICD10DX,ANY,M19.111,,,,,,
RAOA,ICD10DX,ANY,M19.112,,,,,,
RAOA,ICD10DX,ANY,M19.119,,,,,,
RAOA,ICD10DX,ANY,M19.121,,,,,,
RAOA,ICD10DX,ANY,M19.122,,,,,,
RAOA,ICD10DX,ANY,M19.129,,,,,,
RAOA,ICD10DX,ANY,M19.131,,,,,,
RAOA,ICD10DX,ANY,M19.132,,,,,,
RAOA,ICD10DX,ANY,M19.139,,,,,,
RAOA,ICD10DX,ANY,M19.141,,,,,,
RAOA,ICD10DX,ANY,M19.142,,,,,,
RAOA,ICD10DX,ANY,M19.149,,,,,,
RAOA,ICD10DX,ANY,M19.171,,,,,,
RAOA,ICD10DX,ANY,M19.172,,,,,,
RAOA,ICD10DX,ANY,M19.179,,,,,,
RAOA,ICD10DX,ANY,M19.19,,,,,,
RAOA,ICD10DX,ANY,M19.211,,,,,,
RAOA,ICD10DX,ANY,M19.212,,,,,,
RAOA,ICD10DX,ANY,M19.219,,,,,,
RAOA,ICD10DX,ANY,M19.221,,,,,,
RAOA,ICD10DX,ANY,M19.222,,,,,,
RAOA,ICD10DX,ANY,M19.229,,,,,,
RAOA,ICD10DX,ANY,M19.231,,,,,,
RAOA,ICD10DX,ANY,M19.232,,,,,,
RAOA,ICD10DX,ANY,M19.239,,,,,,
RAOA,ICD10DX,ANY,M19.241,,,,,,
RAOA,ICD10DX,ANY,M19.242,,,,,,
RAOA,ICD10DX,ANY,M19.249,,,,,,
RAOA,ICD10DX,ANY,M19.271,,,,,,
RAOA,ICD10DX,ANY,M19.272,,,,,,
RAOA,ICD10DX,ANY,M19.279,,,,,,
RAOA,ICD10DX,ANY,M19.29,,,,,,
RAOA,ICD10DX,ANY,M19.90,,,,,,
RAOA,ICD10DX,ANY,M19.91,,,,,,
RAOA,ICD10DX,ANY,M19.92,,,,,,
RAOA,ICD10DX,ANY,M19.93,,,,,,
RAOA,ICD10DX,ANY,M45.0,,,,,,
RAOA,ICD10DX,ANY,M45.1,,,,,,
RAOA,ICD10DX,ANY,M45.2,,,,,,
RAOA,ICD10DX,ANY,M45.3,,,,,,
RAOA,ICD10DX,ANY,M45.4,,,,,,
RAOA,ICD10DX,ANY,M45.5,,,,,,
RAOA,ICD10DX,ANY,M45.6,,,,,,
RAOA,ICD10DX,ANY,M45.7,,,,,,
RAOA,ICD10DX,ANY,M45.8,,,,,,
RAOA,ICD10DX,ANY,M45.9,,,,,,
RAOA,ICD10DX,ANY,M47.011,,,,,,
RAOA,ICD10DX,ANY,M47.012,,,,,,
RAOA,ICD10DX,ANY,M47.013,,,,,,
RAOA,ICD10DX,ANY,M47.014,,,,,,
RAOA,ICD10DX,ANY,M47.015,,,,,,
RAOA,ICD10DX,ANY,M47.016,,,,,,
RAOA,ICD10DX,ANY,M47.019,,,,,,
RAOA,ICD10DX,ANY,M47.021,,,,,,
RAOA,ICD10DX,ANY,M47.022,,,,,,
RAOA,ICD10DX,ANY,M47.029,,,,,,
RAOA,ICD10DX,ANY,M47.10,,,,,,
RAOA,ICD10DX,ANY,M47.11,,,,,,
RAOA,ICD10DX,ANY,M47.12,,,,,,
RAOA,ICD10DX,ANY,M47.13,,,,,,
RAOA,ICD10DX,ANY,M47.20,,,,,,
RAOA,ICD10DX,ANY,M47.21,,,,,,
RAOA,ICD10DX,ANY,M47.22,,,,,,
RAOA,ICD10DX,ANY,M47.23,,,,,,
RAOA,ICD10DX,ANY,M47.24,,,,,,
RAOA,ICD10DX,ANY,M47.25,,,,,,
RAOA,ICD10DX,ANY,M47.26,,,,,,
RAOA,ICD10DX,ANY,M47.27,,,,,,
RAOA,ICD10DX,ANY,M47.28,,,,,,
RAOA,ICD10DX,ANY,M47.811,,,,,,
RAOA,ICD10DX,ANY,M47.812,,,,,,
RAOA,ICD10DX,ANY,M47.813,,,,,,
RAOA,ICD10DX,ANY,M47.814,,,,,,
RAOA,ICD10DX,ANY,M47.815,,,,,,
RAOA,ICD10DX,ANY,M47.816,,,,,,
RAOA,ICD10DX,ANY,M47.817,,,,,,
RAOA,ICD10DX,ANY,M47.818,,,,,,
RAOA,ICD10DX,ANY,M47.819,,,,,,
RAOA,ICD10DX,ANY,M47.891,,,,,,
RAOA,ICD10DX,ANY,M47.892,,,,,,
RAOA,ICD10DX,ANY,M47.893,,,,,,
RAOA,ICD10DX,ANY,M47.894,,,,,,
RAOA,ICD10DX,ANY,M47.895,,,,,,
RAOA,ICD10DX,ANY,M47.896,,,,,,
RAOA,ICD10DX,ANY,M47.897,,,,,,
RAOA,ICD10DX,ANY,M47.898,,,,,,
RAOA,ICD10DX,ANY,M47.899,,,,,,
RAOA,ICD10DX,ANY,M47.9,,,,,,
RAOA,ICD10DX,ANY,M48.8X1,,,,,,
RAOA,ICD10DX,ANY,M48.8X2,,,,,,
RAOA,ICD10DX,ANY,M48.8X3,,,,,,
RAOA,ICD10DX,ANY,M48.8X4,,,,,,
RAOA,ICD10DX,ANY,M48.8X5,,,,,,
RAOA,ICD10DX,ANY,M48.8X6,,,,,,
RAOA,ICD10DX,ANY,M48.8X7,,,,,,
RAOA,ICD10DX,ANY,M48.8X8,,,,,,
RAOA,ICD10DX,ANY,M48.8X9,,,,,,
RAOA,ICD9DX,ANY,714,,,,,,
RAOA,ICD9DX,ANY,714.1,,,,,,
RAOA,ICD9DX,ANY,714.2,,,,,,
RAOA,ICD9DX,ANY,714.3,,,,,,
RAOA,ICD9DX,ANY,714.31,,,,,,
RAOA,ICD9DX,ANY,714.32,,,,,,
RAOA,ICD9DX,ANY,714.33,,,,,,
RAOA,ICD9DX,ANY,715,,,,,,
RAOA,ICD9DX,ANY,715.04,,,,,,
RAOA,ICD9DX,ANY,715.09,,,,,,
RAOA,ICD9DX,ANY,715.1,,,,,,
RAOA,ICD9DX,ANY,715.11,,,,,,
RAOA,ICD9DX,ANY,715.12,,,,,,
RAOA,ICD9DX,ANY,715.13,,,,,,
RAOA,ICD9DX,ANY,715.14,,,,,,
RAOA,ICD9DX,ANY,715.15,,,,,,
RAOA,ICD9DX,ANY,715.16,,,,,,
RAOA,ICD9DX,ANY,715.17,,,,,,
RAOA,ICD9DX,ANY,715.18,,,,,,
RAOA,ICD9DX,ANY,715.2,,,,,,
RAOA,ICD9DX,ANY,715.21,,,,,,
RAOA,ICD9DX,ANY,715.22,,,,,,
RAOA,ICD9DX,ANY,715.23,,,,,,
RAOA,ICD9DX,ANY,715.24,,,,,,
RAOA,ICD9DX,ANY,715.25,,,,,,
RAOA,ICD9DX,ANY,715.26,,,,,,
RAOA,ICD9DX,ANY,715.27,,,,,,
RAOA,ICD9DX,ANY,715.28,,,,,,
RAOA,ICD9DX,ANY,715.3,,,,,,
RAOA,ICD9DX,ANY,715.31,,,,,,
RAOA,ICD9DX,ANY,715.32,,,,,,
RAOA,ICD9DX,ANY,715.33,,,,,,
RAOA,ICD9DX,ANY,715.34,,,,,,
RAOA,ICD9DX,ANY,715.35,,,,,,
RAOA,ICD9DX,ANY,715.36,,,,,,
RAOA,ICD9DX,ANY,715.37,,,,,,
RAOA,ICD9DX,ANY,715.38,,,,,,
RAOA,ICD9DX,ANY,715.8,,,,,,
RAOA,ICD9DX,ANY,715.89,,,,,,
RAOA,ICD9DX,ANY,715.9,,,,,,
RAOA,ICD9DX,ANY,715.91,,,,,,
RAOA,ICD9DX,ANY,715.92,,,,,,
RAOA,ICD9DX,ANY,715.93,,,,,,
RAOA,ICD9DX,ANY,715.94,,,,,,
RAOA,ICD9DX,ANY,715.95,,,,,,
RAOA,ICD9DX,ANY,715.96,,,,,,
RAOA,ICD9DX,ANY,715.97,,,,,,
RAOA,ICD9DX,ANY,715.98,,,,,,
RAOA,ICD9DX,ANY,720,,,,,,
RAOA,ICD9DX,ANY,721,,,,,,
RAOA,ICD9DX,ANY,721.1,,,,,,
RAOA,ICD9DX,ANY,721.2,,,,,,
RAOA,ICD9DX,ANY,721.3,,,,,,
RAOA,ICD9DX,ANY,721.9,,,,,,
RAOA,ICD9DX,ANY,721.91,,,,,,
STRKETIA,ICD10DX,ANY,G45.0,,,,,,
STRKETIA,ICD10DX,ANY,G45.1,,,,,,
STRKETIA,ICD10DX,ANY,G45.2,,,,,,
STRKETIA,ICD10DX,ANY,G45.8,,,,,,
STRKETIA,ICD10DX,ANY,G45.9,,,,,,
STRKETIA,ICD10DX,ANY,G46.0,,,,,,
STRKETIA,ICD10DX,ANY,G46.1,,,,,,
STRKETIA,ICD10DX,ANY,G46.2,,,,,,
STRKETIA,ICD10DX,ANY,G46.3,,,,,,
STRKETIA,ICD10DX,ANY,G46.4,,,,,,
STRKETIA,ICD10DX,ANY,G46.5,,,,,,
STRKETIA,ICD10DX,ANY,G46.6,,,,,,
STRKETIA,ICD10DX,ANY,G46.7,,,,,,
STRKETIA,ICD10DX,ANY,G46.8,,,,,,
STRKETIA,ICD10DX,ANY,G97.31,,,,,,
STRKETIA,ICD10DX,ANY,G97.32,,,,,,
STRKETIA,ICD10DX,ANY,I60.00,,,,,,
STRKETIA,ICD10DX,ANY,I60.01,,,,,,
STRKETIA,ICD10DX,ANY,I60.02,,,,,,
STRKETIA,ICD10DX,ANY,I60.10,,,,,,
STRKETIA,ICD10DX,ANY,I60.11,,,,,,
STRKETIA,ICD10DX,ANY,I60.12,,,,,,
STRKETIA,ICD10DX,ANY,I60.20,,,,,,
STRKETIA,ICD10DX,ANY,I60.21,,,,,,
STRKETIA,ICD10DX,ANY,I60.22,,,,,,
STRKETIA,ICD10DX,ANY,I60.30,,,,,,
STRKETIA,ICD10DX,ANY,I60.31,,,,,,
STRKETIA,ICD10DX,ANY,I60.32,,,,,,
STRKETIA,ICD10DX,ANY,I60.4,,,,,,
STRKETIA,ICD10DX,ANY,I60.50,,,,,,
STRKETIA,ICD10DX,ANY,I60.51,,,,,,
STRKETIA,ICD10DX,ANY,I60.52,,,,,,
STRKETIA,ICD10DX,ANY,I60.6,,,,,,
STRKETIA,ICD10DX,ANY,I60.7,,,,,,
STRKETIA,ICD10DX,ANY,I60.8,,,,,,
STRKETIA,ICD10DX,ANY,I60.9,,,,,,
STRKETIA,ICD10DX,ANY,I61.0,,,,,,
STRKETIA,ICD10DX,ANY,I61.1,,,,,,
STRKETIA,ICD10DX,ANY,I61.2,,,,,,
STRKETIA,ICD10DX,ANY,I61.3,,,,,,
STRKETIA,ICD10DX,ANY,I61.4,,,,,,
STRKETIA,ICD10DX,ANY,I61.5,,,,,,
STRKETIA,ICD10DX,ANY,I61.6,,,,,,
STRKETIA,ICD10DX,ANY,I61.8,,,,,,
STRKETIA,ICD10DX,ANY,I61.9,,,,,,
STRKETIA,ICD10DX,ANY,I63.00,,,,,,
STRKETIA,ICD10DX,ANY,I63.011,,,,,,
STRKETIA,ICD10DX,ANY,I63.012,,,,,,
STRKETIA,ICD10DX,ANY,I63.013,,,,,,
STRKETIA,ICD10DX,ANY,I63.019,,,,,,
STRKETIA,ICD10DX,ANY,I63.02,,,,,,
STRKETIA,ICD10DX,ANY,I63.031,,,,,,
STRKETIA,ICD10DX,ANY,I63.032,,,,,,
STRKETIA,ICD10DX,ANY,I63.039,,,,,,
STRKETIA,ICD10DX,ANY,I63.09,,,,,,
STRKETIA,ICD10DX,ANY,I63.10,,,,,,
STRKETIA,ICD10DX,ANY,I63.111,,,,,,
STRKETIA,ICD10DX,ANY,I63.112,,,,,,
STRKETIA,ICD10DX,ANY,I63.113,,,,,,
STRKETIA,ICD10DX,ANY,I63.119,,,,,,
STRKETIA,ICD10DX,ANY,I63.12,,,,,,
STRKETIA,ICD10DX,ANY,I63.131,,,,,,
STRKETIA,ICD10DX,ANY,I63.132,,,,,,
STRKETIA,ICD10DX,ANY,I63.133,,,,,,
STRKETIA,ICD10DX,ANY,I63.139,,,,,,
STRKETIA,ICD10DX,ANY,I63.19,,,,,,
STRKETIA,ICD10DX,ANY,I63.20,,,,,,
STRKETIA,ICD10DX,ANY,I63.211,,,,,,
STRKETIA,ICD10DX,ANY,I63.212,,,,,,
STRKETIA,ICD10DX,ANY,I63.213,,,,,,
STRKETIA,ICD10DX,ANY,I63.219,,,,,,
STRKETIA,ICD10DX,ANY,I63.22,,,,,,
STRKETIA,ICD10DX,ANY,I63.231,,,,,,
STRKETIA,ICD10DX,ANY,I63.232,,,,,,
STRKETIA,ICD10DX,ANY,I63.233,,,,,,
STRKETIA,ICD10DX,ANY,I63.239,,,,,,
STRKETIA,ICD10DX,ANY,I63.29,,,,,,
STRKETIA,ICD10DX,ANY,I63.30,,,,,,
STRKETIA,ICD10DX,ANY,I63.311,,,,,,
STRKETIA,ICD10DX,ANY,I63.312,,,,,,
STRKETIA,ICD10DX,ANY,I63.313,,,,,,
STRKETIA,ICD10DX,ANY,I63.319,,,,,,
STRKETIA,ICD10DX,ANY,I63.321,,,,,,
STRKETIA,ICD10DX,ANY,I63.322,,,,,,
STRKETIA,ICD10DX,ANY,I63.323,,,,,,
STRKETIA,ICD10DX,ANY,I63.329,,,,,,
STRKETIA,ICD10DX,ANY,I63.331,,,,,,
STRKETIA,ICD10DX,ANY,I63.332,,,,,,
STRKETIA,ICD10DX,ANY,I63.333,,,,,,
STRKETIA,ICD10DX,ANY,I63.339,,,,,,
STRKETIA,ICD10DX,ANY,I63.341,,,,,,
STRKETIA,ICD10DX,ANY,I63.342,,,,,,
STRKETIA,ICD10DX,ANY,I63.343,,,,,,
STRKETIA,ICD10DX,ANY,I63.349,,,,,,
STRKETIA,ICD10DX,ANY,I63.39,,,,,,
STRKETIA,ICD10DX,ANY,I63.40,,,,,,
STRKETIA,ICD10DX,ANY,I63.411,,,,,,
STRKETIA,ICD10DX,ANY,I63.412,,,,,,
STRKETIA,ICD10DX,ANY,I63.413,,,,,,
STRKETIA,ICD10DX,ANY,I63.419,,,,,,
STRKETIA,ICD10DX,ANY,I63.421,,,,,,
STRKETIA,ICD10DX,ANY,I63.422,,,,,,
STRKETIA,ICD10DX,ANY,I63.423,,,,,,
STRKETIA,ICD10DX,ANY,I63.429,,,,,,
STRKETIA,ICD10DX,ANY,I63.431,,,,,,
STRKETIA,ICD10DX,ANY,I63.432,,,,,,
STRKETIA,ICD10DX,ANY,I63.433,,,,,,
STRKETIA,ICD10DX,ANY,I63.439,,,,,,
STRKETIA,ICD10DX,ANY,I63.441,,,,,,
STRKETIA,ICD10DX,ANY,I63.442,,,,,,
STRKETIA,ICD10DX,ANY,I63.443,,,,,,
STRKETIA,ICD10DX,ANY,I63.449,,,,,,
STRKETIA,ICD10DX,ANY,I63.49,,,,,,
STRKETIA,ICD10DX,ANY,I63.50,,,,,,
STRKETIA,ICD10DX,ANY,I63.511,,,,,,
STRKETIA,ICD10DX,ANY,I63.512,,,,,,
STRKETIA,ICD10DX,ANY,I63.513,,,,,,
STRKETIA,ICD10DX,ANY,I63.519,,,,,,
STRKETIA,ICD10DX,ANY,I63.521,,,,,,
STRKETIA,ICD10DX,ANY,I63.522,,,,,,
STRKETIA,ICD10DX,ANY,I63.523,,,,,,
STRKETIA,ICD10DX,ANY,I63.529,,,,,,
STRKETIA,ICD10DX,ANY,I63.531,,,,,,
STRKETIA,ICD10DX,ANY,I63.532,,,,,,
STRKETIA,ICD10DX,ANY,I63.533,,,,,,
STRKETIA,ICD10DX,ANY,I63.539,,,,,,
STRKETIA,ICD10DX,ANY,I63.541,,,,,,
STRKETIA,ICD10DX,ANY,I63.542,,,,,,
STRKETIA,ICD10DX,ANY,I63.543,,,,,,
STRKETIA,ICD10DX,ANY,I63.549,,,,,,
STRKETIA,ICD10DX,ANY,I63.59,,,,,,
STRKETIA,ICD10DX,ANY,I63.6,,,,,,
STRKETIA,ICD10DX,ANY,I63.8,,,,,,
STRKETIA,ICD10DX,ANY,I63.81,,,,,,
STRKETIA,ICD10DX,ANY,I63.89,,,,,,
STRKETIA,ICD10DX,ANY,I63.9,,,,,,
STRKETIA,ICD10DX,ANY,I66.01,,,,,,
STRKETIA,ICD10DX,ANY,I66.02,,,,,,
STRKETIA,ICD10DX,ANY,I66.03,,,,,,
STRKETIA,ICD10DX,ANY,I66.09,,,,,,
STRKETIA,ICD10DX,ANY,I66.11,,,,,,
STRKETIA,ICD10DX,ANY,I66.12,,,,,,
STRKETIA,ICD10DX,ANY,I66.13,,,,,,
STRKETIA,ICD10DX,ANY,I66.19,,,,,,
STRKETIA,ICD10DX,ANY,I66.21,,,,,,
STRKETIA,ICD10DX,ANY,I66.22,,,,,,
STRKETIA,ICD10DX,ANY,I66.23,,,,,,
STRKETIA,ICD10DX,ANY,I66.29,,,,,,
STRKETIA,ICD10DX,ANY,I66.3,,,,,,
STRKETIA,ICD10DX,ANY,I66.8,,,,,,
STRKETIA,ICD10DX,ANY,I66.9,,,,,,
STRKETIA,ICD10DX,ANY,I67.841,,,,,,
STRKETIA,ICD10DX,ANY,I67.848,,,,,,
STRKETIA,ICD10DX,ANY,I67.89,,,,,,
STRKETIA,ICD10DX,ANY,I97.810,,,,,,
STRKETIA,ICD10DX,ANY,I97.811,,,,,,
STRKETIA,ICD10DX,ANY,I97.820,,,,,,
STRKETIA,ICD10DX,ANY,I97.821,,,,,,
STRKETIA,ICD9DX,ANY,430,,,,,,
STRKETIA,ICD9DX,ANY,431,,,,,,
STRKETIA,ICD9DX,ANY,433.01,,,,,,
STRKETIA,ICD9DX,ANY,433.11,,,,,,
STRKETIA,ICD9DX,ANY,433.21,,,,,,
STRKETIA,ICD9DX,ANY,433.31,,,,,,
STRKETIA,ICD9DX,ANY,433.81,,,,,,
STRKETIA,ICD9DX,ANY,433.91,,,,,,
STRKETIA,ICD9DX,ANY,434,,,,,,
STRKETIA,ICD9DX,ANY,434.01,,,,,,
STRKETIA,ICD9DX,ANY,434.1,,,,,,
STRKETIA,ICD9DX,ANY,434.11,,,,,,
STRKETIA,ICD9DX,ANY,434.9,,,,,,
STRKETIA,ICD9DX,ANY,434.91,,,,,,
STRKETIA,ICD9DX,ANY,435,,,,,,
STRKETIA,ICD9DX,ANY,435.1,,,,,,
